price,status,city,size,equipped,pricePerSquareMeter,cityShort,count,cityCat,capital,population,year,month,numOfRooms
119000,0,Zenica,47,1,2531.91,Zenica,70,Big Cities,minor,110663,2022,12,2
180000,0,Grad Mostar,71,2,2535.21,Grad Mostar,44,Big Cities,minor,105797,2022,3,2
269000,0,Sarajevo - Centar,106,1,2537.74,Sarajevo,392,Sarajevo,primary,275524,2022,9,3
165000,0,Tuzla,65,2,2538.46,Tuzla,199,Big Cities,minor,110979,2022,12,3
150000,0,Sarajevo - Centar,59,2,2542.37,Sarajevo,392,Sarajevo,primary,275524,2019,5,2
150000,0,"Sarajevo, Novi Grad",59,0,2542.37,Sarajevo,291,Sarajevo,primary,275524,2022,10,2
135000,0,Tuzla,53,1,2547.17,Tuzla,199,Big Cities,minor,110979,2022,2,2
270000,0,Novo Sarajevo,106,1,2547.17,Sarajevo,248,Sarajevo,primary,275524,2022,7,3
214000,0,Banja Luka,84,0,2547.62,Banja Luka,421,Big Cities,admin,185042,2022,11,3
130000,0,Novo Sarajevo,51,2,2549.02,Sarajevo,248,Sarajevo,primary,275524,2021,6,2
130000,0,Zenica,51,0,2549.02,Zenica,70,Big Cities,minor,110663,2022,11,3
98353,1,Vogosca,38.57,0,2549.99,Vogosca,102,Big Cities,minor,26343,2022,12,2
188700,0,Stari Grad,74,0,2550,Sarajevo,131,Sarajevo,primary,275524,2022,12,3
188700,0,Stari Grad,74,0,2550,Sarajevo,131,Sarajevo,primary,275524,2022,9,3
255000,0,Zenica,100,2,2550,Zenica,70,Big Cities,minor,110663,2022,4,4
188700,0,Stari Grad,74,2,2550,Sarajevo,131,Sarajevo,primary,275524,2022,11,3
155754,1,Vogosca,61.08,0,2550,Vogosca,102,Big Cities,minor,26343,2022,2,3
188700,0,Stari Grad,74,2,2550,Sarajevo,131,Sarajevo,primary,275524,2022,8,3
119900,0,"Sarajevo, Novi Grad",47,1,2551.06,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
148000,0,Banja Luka,58,2,2551.72,Banja Luka,421,Big Cities,admin,185042,2022,9,2
120000,0,"Sarajevo, Novi Grad",47,0,2553.19,Sarajevo,291,Sarajevo,primary,275524,2022,11,1
350000,0,Banja Luka,137,2,2554.74,Banja Luka,421,Big Cities,admin,185042,2022,12,5
184000,0,"Sarajevo, Novi Grad",72,2,2555.56,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
330000,0,Brcko,129,2,2558.14,Brcko,199,Big Cities,admin,83516,2022,4,3
215000,0,Ilidza,84,1,2559.52,Ilidza,224,Big Cities,minor,66730,2022,10,3
169000,0,Novo Sarajevo,66,1,2560.61,Sarajevo,248,Sarajevo,primary,275524,2022,7,3
205000,0,"Sarajevo, Novi Grad",80,2,2562.5,Sarajevo,291,Sarajevo,primary,275524,2022,9,4
200000,0,Banja Luka,78,2,2564.1,Banja Luka,421,Big Cities,admin,185042,2022,8,3
299000,0,Ilidza,116.6,2,2564.32,Ilidza,224,Big Cities,minor,66730,2022,12,3
94900,0,Novo Sarajevo,37,2,2564.86,Sarajevo,248,Sarajevo,primary,275524,2022,12,1
136000,1,Brcko,53,2,2566.04,Brcko,199,Big Cities,admin,83516,2022,11,2
154000,0,Banja Luka,60,0,2566.67,Banja Luka,421,Big Cities,admin,185042,2022,8,3
280000,0,Banja Luka,109,2,2568.81,Banja Luka,421,Big Cities,admin,185042,2021,8,3
185000,0,"Sarajevo, Novi Grad",72,1,2569.44,Sarajevo,291,Sarajevo,primary,275524,2022,10,3
185000,0,Ilidza,72,2,2569.44,Ilidza,224,Big Cities,minor,66730,2022,5,3
175000,0,Banja Luka,68,1,2573.53,Banja Luka,421,Big Cities,admin,185042,2022,8,3
149500,0,Vogosca,58,0,2577.59,Vogosca,102,Big Cities,minor,26343,2022,10,2
348000,0,Sarajevo - Centar,135,0,2577.78,Sarajevo,392,Sarajevo,primary,275524,2022,3,5
129000,1,Prijedor,50,0,2580,Prijedor,19,Others,minor,89397,2022,10,1
170304,1,Banja Luka,66,0,2580.36,Banja Luka,421,Big Cities,admin,185042,2022,5,2
310000,0,Novo Sarajevo,120,2,2583.33,Sarajevo,248,Sarajevo,primary,275524,2021,6,4
199000,0,"Sarajevo, Novi Grad",77,2,2584.42,Sarajevo,291,Sarajevo,primary,275524,2022,9,3
137000,0,"Sarajevo, Novi Grad",53,0,2584.91,Sarajevo,291,Sarajevo,primary,275524,2022,5,2
150000,0,Hadzici,58,2,2586.21,Hadzici,6,Others,minor,23891,2022,12,1
88000,0,Vogosca,34,1,2588.24,Vogosca,102,Big Cities,minor,26343,2022,12,1
88000,0,"Sarajevo, Novi Grad",34,1,2588.24,Sarajevo,291,Sarajevo,primary,275524,2022,12,1
88000,0,Novo Sarajevo,34,0,2588.24,Sarajevo,248,Sarajevo,primary,275524,2022,10,1
160650,1,Banja Luka,62,0,2591.13,Banja Luka,421,Big Cities,admin,185042,2020,11,3
179000,1,Bijeljina,69,0,2594.2,Bijeljina,90,Big Cities,minor,107715,2022,11,3
135000,0,Zenica,52,0,2596.15,Zenica,70,Big Cities,minor,110663,2022,11,2
200000,0,Sarajevo - Centar,77,2,2597.4,Sarajevo,392,Sarajevo,primary,275524,2022,3,2
130000,0,Ilidza,50,1,2600,Ilidza,224,Big Cities,minor,66730,2022,11,2
130078,1,Vogosca,50.03,0,2600,Vogosca,102,Big Cities,minor,26343,2022,1,3
134810,1,Vogosca,51.85,0,2600,Vogosca,102,Big Cities,minor,26343,2022,1,3
137540,1,Vogosca,52.9,0,2600,Vogosca,102,Big Cities,minor,26343,2022,4,3
130000,0,Ilidza,50,1,2600,Ilidza,224,Big Cities,minor,66730,2022,11,2
179400,0,Banja Luka,69,2,2600,Banja Luka,421,Big Cities,admin,185042,2022,7,3
137800,1,Ilidza,53,0,2600,Ilidza,224,Big Cities,minor,66730,2022,10,2
137800,0,Ilidza,53,2,2600,Ilidza,224,Big Cities,minor,66730,2022,10,2
163800,0,Ilidza,63,2,2600,Ilidza,224,Big Cities,minor,66730,2022,12,3
130000,0,Vogosca,50,2,2600,Vogosca,102,Big Cities,minor,26343,2020,6,2
130000,0,Tuzla,50,0,2600,Tuzla,199,Big Cities,minor,110979,2022,11,2
169000,1,Bijeljina,65,2,2600,Bijeljina,90,Big Cities,minor,107715,2022,11,3
260000,0,Vogosca,100,2,2600,Vogosca,102,Big Cities,minor,26343,2022,3,4
364000,0,Ilidza,140,2,2600,Ilidza,224,Big Cities,minor,66730,2017,9,4
135928,1,Vogosca,52.28,0,2600,Vogosca,102,Big Cities,minor,26343,2022,2,3
134810,1,Vogosca,51.85,0,2600,Vogosca,102,Big Cities,minor,26343,2022,2,3
151650,1,Tesanj,58.3,1,2601.2,Tesanj,8,Others,minor,43063,2022,7,2
260000,0,Vogosca,99.81,2,2604.95,Vogosca,102,Big Cities,minor,26343,2022,11,4
154000,0,Vogosca,59,1,2610.17,Vogosca,102,Big Cities,minor,26343,2022,12,2
175000,0,"Sarajevo, Novi Grad",67,0,2611.94,Sarajevo,291,Sarajevo,primary,275524,2022,9,3
230000,0,"Sarajevo, Novi Grad",88,1,2613.64,Sarajevo,291,Sarajevo,primary,275524,2022,6,3
165000,0,Banja Luka,63,0,2619.05,Banja Luka,421,Big Cities,admin,185042,2019,10,2
194000,0,Novo Sarajevo,74,2,2621.62,Sarajevo,248,Sarajevo,primary,275524,2022,8,2
92000,0,Stari Grad,35,2,2628.57,Sarajevo,131,Sarajevo,primary,275524,2021,5,1
192000,0,Tuzla,73,2,2630.14,Tuzla,199,Big Cities,minor,110979,2022,10,4
250000,0,Sarajevo - Centar,95,2,2631.58,Sarajevo,392,Sarajevo,primary,275524,2020,3,4
237000,0,"Sarajevo, Novi Grad",90,0,2633.33,Sarajevo,291,Sarajevo,primary,275524,2021,7,4
195000,0,Tuzla,74.03,0,2634.07,Tuzla,199,Big Cities,minor,110979,2022,12,3
97500,0,Sarajevo - Centar,37,1,2635.14,Sarajevo,392,Sarajevo,primary,275524,2022,2,1
145000,1,Zivinice,55,0,2636.36,Zivinice,9,Others,minor,57765,2022,12,2
182000,0,Ilidza,69,1,2637.68,Ilidza,224,Big Cities,minor,66730,2022,10,3
190000,0,Grad Mostar,72,2,2638.89,Grad Mostar,44,Big Cities,minor,105797,2020,1,2
198000,0,Banja Luka,75,1,2640,Banja Luka,421,Big Cities,admin,185042,2022,11,3
132000,1,Bijeljina,50,0,2640,Bijeljina,90,Big Cities,minor,107715,2022,12,2
185000,1,Tuzla,70,0,2642.86,Tuzla,199,Big Cities,minor,110979,2022,11,2
190350,1,Banja Luka,72,0,2643.75,Banja Luka,421,Big Cities,admin,185042,2020,11,3
209000,0,Novo Sarajevo,79,0,2645.57,Sarajevo,248,Sarajevo,primary,275524,2022,4,3
299000,0,Sarajevo - Centar,113,2,2646.02,Sarajevo,392,Sarajevo,primary,275524,2022,4,4
225000,0,Novo Sarajevo,85,2,2647.06,Sarajevo,248,Sarajevo,primary,275524,2022,11,4
135000,0,Vogosca,51,2,2647.06,Vogosca,102,Big Cities,minor,26343,2022,11,2
106000,0,Banja Luka,40,0,2650,Banja Luka,421,Big Cities,admin,185042,2022,1,1
220000,0,Banja Luka,83,2,2650.6,Banja Luka,421,Big Cities,admin,185042,2018,12,4
220000,0,Srebrenik,83,2,2650.6,Srebrenik,5,Others,minor,39678,2022,10,3
350000,0,Brcko,132,2,2651.52,Brcko,199,Big Cities,admin,83516,2022,11,3
175000,0,Novo Sarajevo,66,0,2651.52,Sarajevo,248,Sarajevo,primary,275524,2022,5,2
154000,0,Vogosca,58,1,2655.17,Vogosca,102,Big Cities,minor,26343,2022,10,2
154000,0,Vogosca,58,0,2655.17,Vogosca,102,Big Cities,minor,26343,2022,11,2
133000,0,Hadzici,50,0,2660,Hadzici,6,Others,minor,23891,2022,10,2
165000,0,"Sarajevo, Novi Grad",62,0,2661.29,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
165000,0,Banja Luka,62,0,2661.29,Banja Luka,421,Big Cities,admin,185042,2022,11,2
155000,0,Vogosca,58.23,1,2661.86,Vogosca,102,Big Cities,minor,26343,2022,4,2
189000,0,Banja Luka,71,0,2661.97,Banja Luka,421,Big Cities,admin,185042,2022,9,3
288000,0,Sarajevo - Centar,108,2,2666.67,Sarajevo,392,Sarajevo,primary,275524,2021,7,4
240000,0,Banja Luka,90,0,2666.67,Banja Luka,421,Big Cities,admin,185042,2022,8,2
120000,0,Zenica,45,2,2666.67,Zenica,70,Big Cities,minor,110663,2022,12,1
240000,0,Sarajevo - Centar,90,0,2666.67,Sarajevo,392,Sarajevo,primary,275524,2020,2,3
240000,0,Banja Luka,90,0,2666.67,Banja Luka,421,Big Cities,admin,185042,2022,8,3
179000,0,"Sarajevo, Novi Grad",67,2,2671.64,Sarajevo,291,Sarajevo,primary,275524,2022,10,3
208528,1,Banja Luka,78,0,2673.44,Banja Luka,421,Big Cities,admin,185042,2022,8,4
107000,0,"Sarajevo, Novi Grad",40,2,2675,Sarajevo,291,Sarajevo,primary,275524,2022,11,1
104390,1,Banja Luka,39,0,2676.67,Banja Luka,421,Big Cities,admin,185042,2022,11,2
190138,0,Vogosca,71,0,2678,Vogosca,102,Big Cities,minor,26343,2022,12,3
150000,0,"Sarajevo, Novi Grad",56,2,2678.57,Sarajevo,291,Sarajevo,primary,275524,2022,7,2
75000,0,Zenica,28,2,2678.57,Zenica,70,Big Cities,minor,110663,2022,12,1
375000,0,Sarajevo - Centar,140,1,2678.57,Sarajevo,392,Sarajevo,primary,275524,2022,11,4
150000,0,Novo Sarajevo,56,2,2678.57,Sarajevo,248,Sarajevo,primary,275524,2022,8,2
150000,0,Ilidza,56,1,2678.57,Ilidza,224,Big Cities,minor,66730,2022,9,3
134000,0,Zenica,50,2,2680,Zenica,70,Big Cities,minor,110663,2022,8,2
169000,0,Tuzla,63,2,2682.54,Tuzla,199,Big Cities,minor,110979,2022,11,2
220000,0,Novo Sarajevo,82,0,2682.93,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
110000,1,Novo Sarajevo,41,0,2682.93,Sarajevo,248,Sarajevo,primary,275524,2022,12,1
80500,1,Brcko,30,2,2683.33,Brcko,199,Big Cities,admin,83516,2022,7,1
123444,1,Banja Luka,46,0,2683.57,Banja Luka,421,Big Cities,admin,185042,2022,11,2
145000,0,"Sarajevo, Novi Grad",54,2,2685.19,Sarajevo,291,Sarajevo,primary,275524,2022,10,2
145000,0,"Sarajevo, Novi Grad",54,1,2685.19,Sarajevo,291,Sarajevo,primary,275524,2022,8,2
185733,1,Banja Luka,69,0,2691.78,Banja Luka,421,Big Cities,admin,185042,2022,9,3
175000,0,Srebrenik,65,2,2692.31,Srebrenik,5,Others,minor,39678,2022,10,2
590000,0,Sarajevo - Centar,219.11,2,2692.71,Sarajevo,392,Sarajevo,primary,275524,2021,12,5
193887,1,Banja Luka,72,0,2692.88,Banja Luka,421,Big Cities,admin,185042,2021,8,2
132000,0,"Sarajevo, Novi Grad",49,1,2693.88,Sarajevo,291,Sarajevo,primary,275524,2022,10,2
159000,0,Novo Sarajevo,59,1,2694.92,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
88965,1,Banja Luka,33,0,2695.91,Banja Luka,421,Big Cities,admin,185042,2022,11,2
143000,0,Ilidza,53,1,2698.11,Ilidza,224,Big Cities,minor,66730,2022,9,2
203170,1,Tesanj,75.3,1,2698.14,Tesanj,8,Others,minor,43063,2022,7,3
170000,0,Banja Luka,63,2,2698.41,Banja Luka,421,Big Cities,admin,185042,2022,12,2
154143,0,Bijeljina,57.1,0,2699.53,Bijeljina,90,Big Cities,minor,107715,2022,8,3
154143,1,Bijeljina,57.1,0,2699.53,Bijeljina,90,Big Cities,minor,107715,2022,8,3
202311,1,Vogosca,74.93,0,2700,Vogosca,102,Big Cities,minor,26343,2022,2,3
86400,0,"Sarajevo, Novi Grad",32,2,2700,Sarajevo,291,Sarajevo,primary,275524,2022,10,1
229635,1,Vogosca,85.05,0,2700,Vogosca,102,Big Cities,minor,26343,2022,7,3
150714,1,Vogosca,55.82,0,2700,Vogosca,102,Big Cities,minor,26343,2022,10,3
175500,1,Banja Luka,65,0,2700,Banja Luka,421,Big Cities,admin,185042,2022,12,3
288900,0,Stari Grad,107,0,2700,Sarajevo,131,Sarajevo,primary,275524,2022,3,3
199800,0,Banja Luka,74,2,2700,Banja Luka,421,Big Cities,admin,185042,2022,9,3
137700,1,Banja Luka,51,0,2700,Banja Luka,421,Big Cities,admin,185042,2022,11,3
143100,1,Banja Luka,53,0,2700,Banja Luka,421,Big Cities,admin,185042,2022,11,3
121500,1,Banja Luka,45,0,2700,Banja Luka,421,Big Cities,admin,185042,2022,11,2
256500,0,Bijeljina,95,0,2700,Bijeljina,90,Big Cities,minor,107715,2022,8,4
194400,1,Banja Luka,72,0,2700,Banja Luka,421,Big Cities,admin,185042,2022,10,3
143100,0,Ilidza,53,2,2700,Ilidza,224,Big Cities,minor,66730,2022,7,2
210600,0,Banja Luka,78,2,2700,Banja Luka,421,Big Cities,admin,185042,2022,9,3
167400,1,Banja Luka,62,0,2700,Banja Luka,421,Big Cities,admin,185042,2022,12,3
291600,1,Tuzla,108,0,2700,Tuzla,199,Big Cities,minor,110979,2022,2,4
104031,1,Prijedor,38.53,0,2700,Prijedor,19,Others,minor,89397,2022,12,1
270000,0,Novo Sarajevo,100,0,2700,Sarajevo,248,Sarajevo,primary,275524,2022,7,3
182466,1,Vogosca,67.58,0,2700,Vogosca,102,Big Cities,minor,26343,2022,5,3
270000,0,Novo Sarajevo,100,0,2700,Sarajevo,248,Sarajevo,primary,275524,2022,5,4
204120,1,Bijeljina,75.6,0,2700,Bijeljina,90,Big Cities,minor,107715,2022,8,3
135000,1,Ilidza,50,0,2700,Ilidza,224,Big Cities,minor,66730,2022,7,2
229635,1,Vogosca,85.05,0,2700,Vogosca,102,Big Cities,minor,26343,2022,8,3
187758,1,Banja Luka,69.5,0,2701.55,Banja Luka,421,Big Cities,admin,185042,2022,6,3
192000,1,Banja Luka,71,0,2704.23,Banja Luka,421,Big Cities,admin,185042,2022,10,3
96000,1,Prijedor,35.5,0,2704.23,Prijedor,19,Others,minor,89397,2022,10,1
143470,1,Banja Luka,53,0,2706.98,Banja Luka,421,Big Cities,admin,185042,2022,11,3
159900,0,"Sarajevo, Novi Grad",59,0,2710.17,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
159900,0,"Sarajevo, Novi Grad",59,0,2710.17,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
225000,0,"Sarajevo, Novi Grad",83,1,2710.84,Sarajevo,291,Sarajevo,primary,275524,2022,10,3
263000,0,Tuzla,97,0,2711.34,Tuzla,199,Big Cities,minor,110979,2022,12,3
160000,0,"Sarajevo, Novi Grad",59,0,2711.86,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
179000,1,Vogosca,66,0,2712.12,Vogosca,102,Big Cities,minor,26343,2022,12,2
255000,0,Ilidza,94,2,2712.77,Ilidza,224,Big Cities,minor,66730,2022,6,3
133218,1,Banja Luka,49,0,2718.73,Banja Luka,421,Big Cities,admin,185042,2022,9,1
185000,0,"Sarajevo, Novi Grad",68,0,2720.59,Sarajevo,291,Sarajevo,primary,275524,2022,10,3
185000,0,"Sarajevo, Novi Grad",68,2,2720.59,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
275000,1,Vogosca,101,2,2722.77,Vogosca,102,Big Cities,minor,26343,2022,11,4
180000,0,Sarajevo - Centar,66,0,2727.27,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
180000,0,Vogosca,66,1,2727.27,Vogosca,102,Big Cities,minor,26343,2022,11,3
166482,1,Banja Luka,61,0,2729.21,Banja Luka,421,Big Cities,admin,185042,2022,9,3
172000,0,Tuzla,63,2,2730.16,Tuzla,199,Big Cities,minor,110979,2022,10,3
205000,0,"Sarajevo, Novi Grad",75,1,2733.33,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
331000,0,Sarajevo - Centar,121,0,2735.54,Sarajevo,392,Sarajevo,primary,275524,2022,11,4
145000,0,Novo Sarajevo,53,0,2735.85,Sarajevo,248,Sarajevo,primary,275524,2022,9,2
255000,1,Bijeljina,93.12,2,2738.4,Bijeljina,90,Big Cities,minor,107715,2022,8,3
137000,0,Banja Luka,50,2,2740,Banja Luka,421,Big Cities,admin,185042,2022,4,1
153643,1,Banja Luka,56,0,2743.62,Banja Luka,421,Big Cities,admin,185042,2022,12,2
140000,0,Vogosca,51,2,2745.1,Vogosca,102,Big Cities,minor,26343,2022,12,2
140000,0,Vogosca,51,2,2745.1,Vogosca,102,Big Cities,minor,26343,2022,2,2
195000,1,Grad Mostar,71,0,2746.48,Grad Mostar,44,Big Cities,minor,105797,2022,11,1
134622,1,Banja Luka,49,0,2747.39,Banja Luka,421,Big Cities,admin,185042,2021,2,2
134622,1,Banja Luka,49,0,2747.39,Banja Luka,421,Big Cities,admin,185042,2020,11,2
236500,0,Tuzla,86,1,2750,Tuzla,199,Big Cities,minor,110979,2022,12,3
165000,0,Novo Sarajevo,60,1,2750,Sarajevo,248,Sarajevo,primary,275524,2022,10,3
218735,1,Banja Luka,79.54,0,2750,Banja Luka,421,Big Cities,admin,185042,2022,12,3
165000,0,Vogosca,60,0,2750,Vogosca,102,Big Cities,minor,26343,2022,12,2
198000,1,Vogosca,72,0,2750,Vogosca,102,Big Cities,minor,26343,2022,8,3
165000,0,"Sarajevo, Novi Grad",60,1,2750,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
190000,0,Ilidza,69,2,2753.62,Ilidza,224,Big Cities,minor,66730,2021,6,2
179000,0,Novo Sarajevo,65,1,2753.85,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
157000,0,"Sarajevo, Novi Grad",57,0,2754.39,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
135000,0,"Sarajevo, Novi Grad",49,2,2755.1,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
124000,0,Tuzla,45,2,2755.56,Tuzla,199,Big Cities,minor,110979,2022,2,2
226000,0,"Sarajevo, Novi Grad",82,1,2756.1,Sarajevo,291,Sarajevo,primary,275524,2022,10,4
113000,0,Tuzla,41,2,2756.1,Tuzla,199,Big Cities,minor,110979,2022,10,2
215000,0,Banja Luka,78,1,2756.41,Banja Luka,421,Big Cities,admin,185042,2022,7,3
160000,0,Ilidza,58,1,2758.62,Ilidza,224,Big Cities,minor,66730,2022,10,2
80000,0,Bijeljina,29,2,2758.62,Bijeljina,90,Big Cities,minor,107715,2022,11,1
240000,0,Tuzla,87,2,2758.62,Tuzla,199,Big Cities,minor,110979,2020,12,3
80000,1,Vogosca,29,2,2758.62,Vogosca,102,Big Cities,minor,26343,2022,7,1
185000,0,"Sarajevo, Novi Grad",67,2,2761.19,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
210000,0,Novo Sarajevo,76,1,2763.16,Sarajevo,248,Sarajevo,primary,275524,2022,6,2
210000,0,Novo Sarajevo,76,0,2763.16,Sarajevo,248,Sarajevo,primary,275524,2022,7,2
210000,0,Novo Sarajevo,76,1,2763.16,Sarajevo,248,Sarajevo,primary,275524,2022,6,2
210000,0,Novo Sarajevo,76,0,2763.16,Sarajevo,248,Sarajevo,primary,275524,2022,7,2
210000,0,Novo Sarajevo,76,2,2763.16,Sarajevo,248,Sarajevo,primary,275524,2022,7,2
105000,1,"Sarajevo, Novi Grad",38,0,2763.16,Sarajevo,291,Sarajevo,primary,275524,2022,8,2
235000,0,Novo Sarajevo,85,0,2764.71,Sarajevo,248,Sarajevo,primary,275524,2022,9,3
249000,0,Sarajevo - Centar,90,0,2766.67,Sarajevo,392,Sarajevo,primary,275524,2020,11,2
155000,0,"Sarajevo, Novi Grad",56,2,2767.86,Sarajevo,291,Sarajevo,primary,275524,2022,10,2
108000,0,"Sarajevo, Novi Grad",39,0,2769.23,Sarajevo,291,Sarajevo,primary,275524,2022,10,1
399000,0,Novo Sarajevo,144,0,2770.83,Sarajevo,248,Sarajevo,primary,275524,2022,11,4
133000,0,Vogosca,48,2,2770.83,Vogosca,102,Big Cities,minor,26343,2022,7,2
111000,0,Brcko,40,2,2775,Brcko,199,Big Cities,admin,83516,2022,7,1
125000,0,Banja Luka,45,2,2777.78,Banja Luka,421,Big Cities,admin,185042,2022,11,2
150000,0,"Sarajevo, Novi Grad",54,0,2777.78,Sarajevo,291,Sarajevo,primary,275524,2022,2,2
175000,0,"Sarajevo, Novi Grad",63,2,2777.78,Sarajevo,291,Sarajevo,primary,275524,2022,8,3
150000,0,Zenica,54,0,2777.78,Zenica,70,Big Cities,minor,110663,2022,11,2
125000,0,Ilidza,45,1,2777.78,Ilidza,224,Big Cities,minor,66730,2022,10,1
200000,0,Ilidza,72,2,2777.78,Ilidza,224,Big Cities,minor,66730,2022,9,2
114000,0,Novo Sarajevo,41,1,2780.49,Sarajevo,248,Sarajevo,primary,275524,2022,11,1
194700,1,Banja Luka,70,0,2781.43,Banja Luka,421,Big Cities,admin,185042,2022,10,3
155800,0,Pale,56,0,2782.14,Pale,15,Others,minor,20909,2018,12,2
156000,0,Banja Luka,56,2,2785.71,Banja Luka,421,Big Cities,admin,185042,2022,7,4
170000,0,Grad Mostar,61,0,2786.89,Grad Mostar,44,Big Cities,minor,105797,2022,11,2
145000,0,Sarajevo - Centar,52,0,2788.46,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
120000,1,Novi Grad,43,0,2790.7,Sarajevo,8,Sarajevo,primary,275524,2022,9,1
215000,0,Sarajevo - Centar,77,0,2792.21,Sarajevo,392,Sarajevo,primary,275524,2022,3,3
176000,0,Tuzla,63,1,2793.65,Tuzla,199,Big Cities,minor,110979,2022,11,3
109000,0,Ilidza,39,1,2794.87,Ilidza,224,Big Cities,minor,66730,2022,7,2
260000,0,Grad Mostar,93,2,2795.7,Grad Mostar,44,Big Cities,minor,105797,2022,4,4
260000,0,"Sarajevo, Novi Grad",93,0,2795.7,Sarajevo,291,Sarajevo,primary,275524,2022,3,3
165000,0,Banja Luka,59,0,2796.61,Banja Luka,421,Big Cities,admin,185042,2022,11,3
165000,0,"Sarajevo, Novi Grad",59,1,2796.61,Sarajevo,291,Sarajevo,primary,275524,2022,7,2
179000,0,Stari Grad,64,0,2796.88,Sarajevo,131,Sarajevo,primary,275524,2022,11,3
207000,0,Banja Luka,74,1,2797.3,Banja Luka,421,Big Cities,admin,185042,2022,9,3
124443,1,Zivinice,44.46,0,2798.99,Zivinice,9,Others,minor,57765,2022,12,2
181944,1,Banja Luka,65,0,2799.14,Banja Luka,421,Big Cities,admin,185042,2022,12,3
142604,1,Vogosca,50.93,0,2800,Vogosca,102,Big Cities,minor,26343,2022,12,2
126000,0,Banja Luka,45,2,2800,Banja Luka,421,Big Cities,admin,185042,2022,11,1
123200,0,Vogosca,44,0,2800,Vogosca,102,Big Cities,minor,26343,2022,12,2
156800,0,Vogosca,56,0,2800,Vogosca,102,Big Cities,minor,26343,2022,12,3
162400,1,Banja Luka,58,0,2800,Banja Luka,421,Big Cities,admin,185042,2021,11,2
282800,1,Banja Luka,101,0,2800,Banja Luka,421,Big Cities,admin,185042,2022,6,4
106512,1,Prijedor,38.04,0,2800,Prijedor,19,Others,minor,89397,2022,12,1
106372,1,Prijedor,37.99,0,2800,Prijedor,19,Others,minor,89397,2022,12,1
106232,1,Prijedor,37.94,0,2800,Prijedor,19,Others,minor,89397,2022,12,1
140000,0,Vogosca,50,2,2800,Vogosca,102,Big Cities,minor,26343,2022,8,2
126000,0,Banja Luka,45,1,2800,Banja Luka,421,Big Cities,admin,185042,2022,11,1
364000,0,Tuzla,130,2,2800,Tuzla,199,Big Cities,minor,110979,2022,11,4
364000,0,Tuzla,130,2,2800,Tuzla,199,Big Cities,minor,110979,2022,11,4
140000,0,Zenica,50,2,2800,Zenica,70,Big Cities,minor,110663,2022,10,3
201600,1,Bijeljina,72,0,2800,Bijeljina,90,Big Cities,minor,107715,2022,10,3
271600,1,Bijeljina,97,2,2800,Bijeljina,90,Big Cities,minor,107715,2021,7,5
184800,0,Ilidza,66,0,2800,Ilidza,224,Big Cities,minor,66730,2022,8,2
441983,1,"Sarajevo, Novi Grad",157.73,0,2802.15,Sarajevo,291,Sarajevo,primary,275524,2022,1,4
255360,1,Banja Luka,91,0,2806.15,Banja Luka,421,Big Cities,admin,185042,2022,8,4
219200,1,Banja Luka,78,0,2810.26,Banja Luka,421,Big Cities,admin,185042,2022,10,4
155000,0,"Sarajevo, Novi Grad",55,1,2818.18,Sarajevo,291,Sarajevo,primary,275524,2022,8,4
231420,1,Banja Luka,82,0,2822.2,Banja Luka,421,Big Cities,admin,185042,2022,11,4
231420,1,Banja Luka,82,0,2822.2,Banja Luka,421,Big Cities,admin,185042,2022,12,3
175000,0,"Sarajevo, Novi Grad",62,2,2822.58,Sarajevo,291,Sarajevo,primary,275524,2022,7,2
259952,1,Banja Luka,92,0,2825.57,Banja Luka,421,Big Cities,admin,185042,2022,8,4
212000,0,Tuzla,75,1,2826.67,Tuzla,199,Big Cities,minor,110979,2022,12,3
212000,0,Tuzla,75,2,2826.67,Tuzla,199,Big Cities,minor,110979,2022,11,3
175500,0,Brcko,62,2,2830.65,Brcko,199,Big Cities,admin,83516,2017,4,3
68000,0,Banja Luka,24,2,2833.33,Banja Luka,421,Big Cities,admin,185042,2022,12,1
255000,0,Grad Mostar,90,2,2833.33,Grad Mostar,44,Big Cities,minor,105797,2022,11,2
148500,1,Vogosca,52.34,0,2837.22,Vogosca,102,Big Cities,minor,26343,2022,11,3
210000,0,Novo Sarajevo,74,2,2837.84,Sarajevo,248,Sarajevo,primary,275524,2022,8,3
210000,0,Banja Luka,74,2,2837.84,Banja Luka,421,Big Cities,admin,185042,2022,2,4
